order_id,customer_id,product_id,quantity,unit_price,currency,country,order_status,payment_method,order_timestamp
O000946,C00217,P0326,2,420.26,GBP,India,COMPLETED,Credit Card,2026-05-09 20:29:25
O000947,C00213,P0264,2,71.54,GBP,Germany,PENDING,UPI,2026-05-05 21:52:25
O000948,C00829,P0290,3,338.09,INR,Germany,CANCELLED,UPI,2026-04-13 14:48:25
O000949,C00596,P0404,4,298.58,GBP,Germany,COMPLETED,PayPal,2026-02-23 03:04:25
O000950,C00273,P0500,4,71.6,EUR,USA,CANCELLED,UPI,2026-03-18 14:24:25
O000951,C01035,P0102,5,199.54,INR,USA,CANCELLED,PayPal,2026-04-03 09:40:25
O000952,C00090,P0086,5,281.58,EUR,Germany,COMPLETED,PayPal,2026-02-15 11:47:25
O000953,C00708,P0339,5,187.88,USD,Canada,COMPLETED,Net Banking,2026-04-23 10:06:25
O000954,C00886,P0328,1,439.84,INR,USA,COMPLETED,Credit Card,2026-02-12 06:32:25
O000955,C00192,P0201,3,87.99,GBP,Germany,COMPLETED,Credit Card,2026-03-11 08:25:25
O000956,C01084,P0075,4,288.73,USD,Germany,CANCELLED,UPI,2026-02-20 19:43:25
O000957,C00544,P0376,3,167.4,INR,UK,CANCELLED,Credit Card,2026-04-18 13:16:25
O000958,C00294,P0040,2,417.06,EUR,UK,CANCELLED,PayPal,2026-02-23 07:08:25
O000959,C01104,P0400,1,60.49,EUR,USA,PENDING,UPI,2026-04-04 17:14:25
O000960,C00495,P0060,4,247.61,USD,India,CANCELLED,PayPal,2026-04-14 17:42:25
O000961,C00301,P0349,5,334.37,USD,USA,COMPLETED,Net Banking,2026-04-07 09:39:25
O000962,C00362,P0419,1,328.73,INR,USA,COMPLETED,UPI,2026-04-27 07:09:25
O000963,C01109,P0196,4,158.0,INR,Canada,PENDING,Credit Card,2026-04-03 21:29:25
O000964,C00143,P0412,3,482.45,INR,Canada,CANCELLED,Debit Card,2026-04-26 10:15:25
O000965,C01470,P0152,1,395.19,USD,Germany,COMPLETED,PayPal,2026-03-26 23:05:25
O000966,C01106,P0151,3,358.39,INR,Canada,COMPLETED,Net Banking,2026-03-09 09:24:25
O000967,C00261,P0322,1,193.47,EUR,Germany,CANCELLED,Debit Card,2026-03-14 15:55:25
O000968,C00071,P0096,4,365.13,GBP,UK,COMPLETED,UPI,2026-02-17 07:23:25
O000969,C00570,P0493,2,473.13,GBP,Canada,COMPLETED,UPI,2026-03-30 06:15:25
O000970,C00221,P0179,1,289.04,INR,USA,COMPLETED,UPI,2026-02-11 20:41:25
O000971,C01311,P0477,4,194.33,INR,India,COMPLETED,PayPal,2026-04-17 03:41:25
O000972,C01001,P0331,1,24.3,EUR,USA,COMPLETED,PayPal,2026-03-27 16:13:25
O000973,C00022,P0097,3,23.54,USD,UK,CANCELLED,PayPal,2026-05-07 09:58:25
O000974,C01312,P0354,3,439.44,INR,Germany,PENDING,Net Banking,2026-03-25 13:45:25
O000975,C00760,P0244,3,108.97,INR,UK,PENDING,Net Banking,2026-03-26 05:29:25
O000976,C01303,P0465,4,182.06,GBP,Germany,PENDING,Net Banking,2026-04-20 00:46:25
O000977,C00500,P0085,4,466.8,USD,India,PENDING,PayPal,2026-05-01 20:12:25
O000978,C00272,P0178,3,323.44,GBP,Canada,PENDING,UPI,2026-02-22 11:53:25
O000979,C00248,P0075,2,216.56,INR,Germany,COMPLETED,Net Banking,2026-04-03 06:39:25
O000980,C00861,P0075,1,314.96,INR,India,CANCELLED,Net Banking,2026-04-29 06:09:25
O000981,C00115,P0387,3,36.84,EUR,Germany,CANCELLED,UPI,2026-03-25 15:03:25
O000982,C01068,P0094,4,100.41,EUR,Canada,PENDING,UPI,2026-03-02 03:09:25
O000983,C01363,P0313,1,228.05,USD,UK,CANCELLED,PayPal,2026-05-07 03:22:25
O000984,C00714,P0477,1,405.99,USD,Canada,PENDING,Net Banking,2026-04-29 12:49:25
O000985,C00547,P0096,3,92.81,USD,Canada,PENDING,Credit Card,2026-03-18 22:49:25
O000986,C00865,P0312,3,389.31,GBP,Canada,CANCELLED,Debit Card,2026-02-15 08:23:25
O000987,C00828,P0110,5,464.22,INR,Canada,COMPLETED,UPI,2026-05-08 00:26:25
O000988,C01171,P0440,3,29.29,INR,UK,COMPLETED,PayPal,2026-04-28 08:58:25
O000989,C00812,P0091,1,101.67,INR,USA,CANCELLED,Credit Card,2026-03-03 21:21:25
O000990,C01272,P0462,2,255.5,GBP,USA,COMPLETED,UPI,2026-03-31 07:50:25
O000991,C00673,P0447,2,33.43,USD,Canada,PENDING,Debit Card,2026-03-13 04:25:25
O000992,C00386,P0125,5,214.05,GBP,India,PENDING,Credit Card,2026-03-11 21:20:25
O000993,C00287,P0224,1,407.99,INR,Germany,PENDING,UPI,2026-03-10 05:11:25
O000994,C00211,P0152,5,386.05,USD,Canada,CANCELLED,Debit Card,2026-03-01 16:10:25
O000995,C00909,P0456,3,68.06,INR,Canada,COMPLETED,UPI,2026-02-13 18:50:25
O000996,C00089,P0386,4,81.28,GBP,India,PENDING,UPI,2026-03-27 14:25:25
O000997,C00235,P0317,4,140.91,GBP,Canada,COMPLETED,Debit Card,2026-02-18 11:22:25
O000998,C00141,P0090,5,155.89,GBP,Canada,PENDING,Net Banking,2026-02-20 18:12:25
O000999,C01277,P0303,3,47.42,GBP,Canada,COMPLETED,PayPal,2026-02-26 15:50:25
O001000,C00672,P0069,2,84.03,INR,Germany,CANCELLED,UPI,2026-02-18 03:16:25
O001001,C01402,P0442,3,47.82,GBP,UK,PENDING,Net Banking,2026-02-27 03:03:25
O001002,C00831,P0134,3,497.82,EUR,India,CANCELLED,Debit Card,2026-02-17 03:36:25
O001003,C01436,P0346,3,137.41,GBP,Germany,COMPLETED,Debit Card,2026-04-09 04:06:25
O001004,C00930,P0267,3,485.94,USD,USA,CANCELLED,Debit Card,2026-02-26 16:19:25
O001005,C00902,P0436,3,220.53,EUR,Canada,CANCELLED,Net Banking,2026-03-24 21:31:25
O001006,C00113,P0027,1,130.22,USD,Canada,COMPLETED,Net Banking,2026-02-25 18:59:25
O001007,C00800,P0258,1,179.02,INR,USA,PENDING,PayPal,2026-03-17 22:42:25
O001008,C00028,P0470,3,197.83,INR,India,COMPLETED,Net Banking,2026-03-06 18:16:25
O001009,C00759,P0031,3,26.49,USD,India,COMPLETED,PayPal,2026-03-18 10:21:25
O001010,C00433,P0384,5,140.81,EUR,Germany,CANCELLED,Debit Card,2026-04-25 03:43:25
O001011,C01262,P0203,2,359.99,USD,USA,COMPLETED,UPI,2026-05-02 18:47:25
O001012,C00008,P0393,1,162.66,GBP,USA,CANCELLED,UPI,2026-03-10 03:14:25
O001013,C01205,P0377,4,71.54,GBP,UK,COMPLETED,UPI,2026-02-22 07:04:25
O001014,C00616,P0015,5,391.93,INR,USA,CANCELLED,UPI,2026-04-30 06:57:25
O001015,C01153,P0269,2,316.14,GBP,USA,COMPLETED,PayPal,2026-03-11 03:32:25
O001016,C01444,P0086,1,492.27,EUR,India,CANCELLED,Debit Card,2026-04-03 09:39:25
O001017,C00501,P0153,1,90.82,GBP,India,COMPLETED,Net Banking,2026-04-17 17:44:25
O001018,C01446,P0272,5,74.24,EUR,Germany,CANCELLED,UPI,2026-02-12 17:45:25
O001019,C00305,P0373,1,189.0,GBP,Germany,CANCELLED,PayPal,2026-03-13 05:19:25
O001020,C00206,P0056,5,72.5,GBP,Germany,CANCELLED,Net Banking,2026-03-06 08:26:25
O001021,C00759,P0095,5,265.54,GBP,Germany,PENDING,Net Banking,2026-03-09 19:28:25
O001022,C00077,P0423,3,487.36,GBP,UK,COMPLETED,Credit Card,2026-04-22 13:38:25
O001023,C00635,P0440,5,109.54,USD,India,COMPLETED,Debit Card,2026-02-21 14:37:25
O001024,C00946,P0277,3,370.04,USD,Canada,COMPLETED,PayPal,2026-04-09 23:24:25
O001025,C00929,P0142,2,482.61,INR,USA,COMPLETED,Debit Card,2026-02-25 01:01:25
O001026,C00331,P0230,5,71.39,EUR,UK,COMPLETED,Debit Card,2026-03-07 16:13:25
O001027,C01010,P0001,2,82.66,EUR,UK,PENDING,UPI,2026-02-28 06:07:25
O001028,C00896,P0082,1,238.54,USD,USA,COMPLETED,Net Banking,2026-02-22 13:09:25
O001029,C00322,P0122,5,178.94,EUR,India,PENDING,Net Banking,2026-02-27 14:20:25
O001030,C00298,P0046,5,223.74,INR,Germany,COMPLETED,Debit Card,2026-02-22 06:20:25
O001031,C01362,P0478,1,297.56,EUR,Canada,PENDING,Debit Card,2026-04-28 02:08:25
O001032,C01337,P0065,5,192.84,EUR,USA,COMPLETED,Credit Card,2026-03-07 22:50:25
O001033,C00099,P0324,2,355.31,INR,USA,COMPLETED,Net Banking,2026-04-07 23:56:25
O001034,C00448,P0070,4,365.22,USD,UK,COMPLETED,PayPal,2026-02-14 05:25:25
O001035,C00460,P0232,4,160.35,GBP,Canada,COMPLETED,Net Banking,2026-04-13 00:36:25
O001036,C00724,P0313,5,437.4,EUR,USA,PENDING,Debit Card,2026-03-26 17:06:25
O001037,C01109,P0317,3,220.33,USD,India,CANCELLED,PayPal,2026-02-18 18:05:25
O001038,C00674,P0025,5,154.06,EUR,USA,CANCELLED,PayPal,2026-04-10 07:00:25
O001039,C00215,P0378,2,285.48,INR,Canada,COMPLETED,PayPal,2026-04-22 10:48:25
O001040,C01202,P0104,1,496.79,USD,Canada,COMPLETED,UPI,2026-03-11 07:11:25
O001041,C00415,P0208,5,389.88,EUR,UK,CANCELLED,Credit Card,2026-03-26 14:06:25
O001042,C01139,P0070,4,493.14,INR,Canada,PENDING,PayPal,2026-03-12 06:23:25
O001043,C00210,P0276,5,376.61,EUR,India,PENDING,Credit Card,2026-03-31 21:32:25
O001044,C01309,P0249,1,427.98,EUR,UK,CANCELLED,Debit Card,2026-02-17 14:25:25
O001045,C00709,P0155,2,418.88,EUR,UK,CANCELLED,Net Banking,2026-05-05 03:43:25
O001046,C00541,P0428,4,362.84,INR,Germany,PENDING,Net Banking,2026-03-20 19:57:25
O001047,C00265,P0405,5,282.4,USD,Germany,COMPLETED,UPI,2026-02-14 02:05:25
O001048,C01120,P0073,5,80.1,EUR,India,COMPLETED,Net Banking,2026-04-12 14:16:25
O001049,C00463,P0341,1,58.24,INR,USA,COMPLETED,Credit Card,2026-04-27 17:18:25
O001050,C01170,P0014,1,301.22,GBP,USA,CANCELLED,UPI,2026-05-07 07:59:25
O001051,C00098,P0426,5,60.52,EUR,Germany,CANCELLED,Debit Card,2026-03-15 08:37:25
O001052,C00832,P0280,3,407.31,EUR,India,CANCELLED,Net Banking,2026-03-08 11:18:25
O001053,C00903,P0467,1,32.45,EUR,UK,CANCELLED,Net Banking,2026-03-20 21:30:25
O001054,C00344,P0368,5,305.89,INR,India,PENDING,Credit Card,2026-05-07 21:49:25
O001055,C01027,P0461,4,410.53,GBP,India,PENDING,Debit Card,2026-05-08 06:44:25
O001056,C00582,P0188,1,79.76,EUR,Germany,COMPLETED,Net Banking,2026-04-21 03:30:25
O001057,C01041,P0356,1,312.63,USD,India,CANCELLED,Credit Card,2026-04-30 03:38:25
O001058,C00115,P0080,2,18.55,GBP,Canada,CANCELLED,Credit Card,2026-02-20 19:56:25
O001059,C01360,P0441,5,113.22,GBP,UK,COMPLETED,Debit Card,2026-02-14 02:09:25
O001060,C01378,P0344,1,57.22,EUR,UK,COMPLETED,PayPal,2026-02-15 10:03:25
O001061,C00525,P0379,2,263.95,USD,USA,PENDING,Credit Card,2026-05-03 22:31:25
O001062,C00100,P0272,3,470.6,INR,Canada,COMPLETED,Debit Card,2026-04-18 02:57:25
O001063,C01058,P0248,3,333.51,INR,UK,COMPLETED,PayPal,2026-03-23 18:36:25
O001064,C00590,P0488,4,166.08,GBP,UK,COMPLETED,Net Banking,2026-04-05 03:40:25
O001065,C01197,P0360,5,304.38,USD,India,COMPLETED,Net Banking,2026-04-04 00:37:25
O001066,C01389,P0452,2,151.02,USD,UK,PENDING,Credit Card,2026-04-04 03:46:25
O001067,C01042,P0207,1,406.72,INR,USA,COMPLETED,PayPal,2026-03-08 04:45:25
O001068,C01375,P0113,3,111.08,USD,UK,CANCELLED,Credit Card,2026-03-20 01:36:25
O001069,C00932,P0355,5,473.01,EUR,Canada,PENDING,UPI,2026-03-01 13:00:25
O001070,C00708,P0210,1,162.73,GBP,Germany,CANCELLED,Net Banking,2026-02-26 21:30:25
O001071,C00301,P0291,1,497.63,INR,USA,COMPLETED,Net Banking,2026-03-19 02:49:25
O001072,C00033,P0444,4,444.1,INR,India,PENDING,Debit Card,2026-03-17 15:50:25
O001073,C00924,P0276,5,95.65,INR,USA,PENDING,PayPal,2026-03-18 19:33:25
O001074,C01315,P0313,4,488.63,USD,Canada,CANCELLED,Debit Card,2026-03-24 06:38:25
O001075,C00400,P0181,3,197.0,GBP,USA,CANCELLED,Credit Card,2026-05-05 15:45:25
O001076,C01171,P0166,4,243.36,EUR,Germany,CANCELLED,Debit Card,2026-04-14 15:55:25
O001077,C00673,P0107,4,421.61,GBP,UK,PENDING,Credit Card,2026-02-20 22:26:25
O001078,C00662,P0349,4,380.23,EUR,USA,COMPLETED,Credit Card,2026-02-23 06:01:25
O001079,C00926,P0465,3,210.28,INR,UK,CANCELLED,Net Banking,2026-04-10 17:18:25
O001080,C00452,P0038,4,369.8,GBP,India,CANCELLED,Net Banking,2026-03-13 21:41:25
O001081,C00636,P0114,2,194.36,EUR,Canada,CANCELLED,UPI,2026-03-17 19:54:25
O001082,C01089,P0086,4,334.63,USD,Germany,PENDING,Credit Card,2026-03-31 14:11:25
O001083,C01299,P0327,4,37.93,USD,USA,PENDING,Credit Card,2026-03-24 07:18:25
O001084,C00254,P0406,4,330.72,GBP,India,COMPLETED,Debit Card,2026-04-19 04:10:25
O001085,C01284,P0481,3,424.86,GBP,USA,COMPLETED,UPI,2026-04-18 22:55:25
O001086,C00018,P0496,5,305.86,INR,India,CANCELLED,PayPal,2026-04-20 23:42:25
O001087,C00245,P0234,4,274.88,GBP,USA,COMPLETED,UPI,2026-04-02 12:45:25
O001088,C00845,P0441,4,151.77,EUR,Germany,PENDING,Net Banking,2026-04-05 19:47:25
O001089,C00266,P0182,5,159.7,USD,Germany,CANCELLED,Net Banking,2026-04-11 11:02:25
O001090,C00698,P0148,4,381.93,INR,USA,CANCELLED,Debit Card,2026-03-28 02:40:25
O001091,C00658,P0100,4,426.65,INR,USA,PENDING,PayPal,2026-02-27 05:05:25
O001092,C01386,P0305,2,285.89,INR,UK,PENDING,Net Banking,2026-04-18 12:39:25
O001093,C00032,P0117,2,335.51,GBP,India,COMPLETED,Net Banking,2026-03-09 17:11:25
O001094,C00194,P0097,2,17.98,INR,UK,COMPLETED,PayPal,2026-03-10 07:54:25
O001095,C00945,P0325,5,463.29,EUR,Canada,COMPLETED,Credit Card,2026-02-13 14:11:25
O001096,C00223,P0089,1,131.87,INR,USA,COMPLETED,Debit Card,2026-02-12 07:14:25
O001097,C01404,P0207,4,220.56,GBP,India,CANCELLED,Debit Card,2026-05-03 16:03:25
O001098,C01364,P0279,1,471.33,INR,Canada,COMPLETED,Debit Card,2026-03-23 19:54:25
O001099,C00644,P0416,1,362.44,GBP,Germany,PENDING,UPI,2026-03-19 01:35:25
O001100,C01027,P0395,2,291.85,INR,Canada,PENDING,Debit Card,2026-04-30 02:40:25
O001101,C01433,P0017,1,101.55,GBP,USA,COMPLETED,Credit Card,2026-05-08 20:19:25
O001102,C00293,P0165,4,224.37,USD,UK,CANCELLED,Credit Card,2026-05-03 08:56:25
O001103,C00356,P0252,1,357.52,EUR,India,CANCELLED,Debit Card,2026-04-17 19:42:25
O001104,C01087,P0356,4,446.4,EUR,USA,COMPLETED,UPI,2026-03-10 05:48:25
O001105,C01406,P0105,4,346.27,GBP,UK,COMPLETED,Net Banking,2026-03-30 10:05:25
O001106,C01361,P0144,4,363.23,EUR,Germany,PENDING,Credit Card,2026-02-22 08:41:25
O001107,C00087,P0132,5,299.59,GBP,Germany,CANCELLED,Debit Card,2026-02-13 10:00:25
O001108,C01248,P0472,3,486.44,USD,India,PENDING,PayPal,2026-03-13 18:46:25
O001109,C00949,P0040,2,26.33,EUR,USA,COMPLETED,Debit Card,2026-03-17 17:53:25
O001110,C00105,P0100,3,128.76,USD,Canada,PENDING,Debit Card,2026-04-30 09:34:25
O001111,C00300,P0178,5,171.83,USD,UK,COMPLETED,Credit Card,2026-03-11 05:34:25
O001112,C01198,P0401,1,460.91,EUR,USA,CANCELLED,Debit Card,2026-02-15 02:53:25
O001113,C01283,P0108,2,434.62,EUR,Germany,CANCELLED,PayPal,2026-04-14 05:09:25
O001114,C00344,P0183,3,129.49,GBP,India,PENDING,PayPal,2026-03-04 15:15:25
O001115,C01138,P0020,3,102.7,USD,India,PENDING,Net Banking,2026-03-20 22:21:25
O001116,C00027,P0309,1,428.65,EUR,USA,COMPLETED,Credit Card,2026-03-19 06:06:25
O001117,C00276,P0247,5,199.6,USD,India,PENDING,Credit Card,2026-04-26 11:51:25
O001118,C00225,P0050,5,308.11,INR,Germany,CANCELLED,PayPal,2026-03-28 14:30:25
O001119,C01370,P0124,4,264.86,USD,UK,PENDING,PayPal,2026-02-28 04:09:25
O001120,C00828,P0289,4,365.53,GBP,USA,COMPLETED,PayPal,2026-02-16 06:17:25
O001121,C00610,P0124,2,331.31,EUR,Canada,COMPLETED,UPI,2026-04-02 09:34:25
O001122,C01105,P0421,4,438.97,INR,Germany,COMPLETED,UPI,2026-03-21 05:52:25
O001123,C00593,P0420,4,285.45,USD,UK,CANCELLED,Net Banking,2026-04-30 14:38:25
O001124,C01214,P0128,1,366.86,EUR,Canada,COMPLETED,Net Banking,2026-05-10 13:05:25
O001125,C01471,P0159,1,209.92,USD,USA,CANCELLED,UPI,2026-03-04 06:05:25
O001126,C00173,P0167,5,243.7,USD,Canada,CANCELLED,UPI,2026-03-16 20:51:25
O001127,C01158,P0427,4,412.1,INR,UK,CANCELLED,UPI,2026-04-09 20:08:25
O001128,C00741,P0202,2,32.3,EUR,Canada,COMPLETED,UPI,2026-04-12 04:28:25
O001129,C00068,P0033,5,221.36,INR,India,CANCELLED,Debit Card,2026-04-02 23:23:25
O001130,C00095,P0391,1,140.52,INR,UK,COMPLETED,Debit Card,2026-04-18 08:01:25
O001131,C01242,P0255,1,18.04,GBP,Canada,CANCELLED,Net Banking,2026-03-19 05:01:25
O001132,C00797,P0002,4,85.56,USD,India,COMPLETED,Credit Card,2026-04-19 13:13:25
O001133,C00392,P0195,1,99.07,EUR,Germany,PENDING,UPI,2026-02-18 10:00:25
O001134,C00431,P0246,4,407.75,GBP,UK,PENDING,Debit Card,2026-02-22 05:33:25
O001135,C00675,P0211,1,316.93,USD,India,COMPLETED,Debit Card,2026-02-26 17:56:25
O001136,C01235,P0187,2,24.57,USD,UK,COMPLETED,Net Banking,2026-02-21 15:35:25
O001137,C01137,P0311,4,419.96,GBP,India,COMPLETED,Credit Card,2026-04-17 06:47:25
O001138,C00460,P0497,4,390.93,USD,UK,PENDING,Debit Card,2026-03-17 18:46:25
O001139,C00937,P0103,4,379.12,INR,Germany,COMPLETED,Net Banking,2026-03-26 08:57:25
O001140,C00733,P0287,5,441.49,USD,Canada,COMPLETED,Debit Card,2026-03-02 14:08:25
O001141,C00948,P0186,5,12.93,EUR,UK,PENDING,Net Banking,2026-04-24 08:25:25
O001142,C00431,P0459,1,464.42,EUR,Canada,PENDING,Credit Card,2026-03-19 17:09:25
O001143,C00012,P0362,1,453.1,EUR,UK,PENDING,PayPal,2026-04-21 10:32:25
O001144,C00946,P0167,5,197.3,EUR,Germany,PENDING,UPI,2026-04-06 13:17:25
O001145,C01275,P0168,5,175.57,EUR,USA,CANCELLED,Net Banking,2026-04-10 05:39:25
O001146,C00524,P0086,4,436.43,GBP,USA,PENDING,Credit Card,2026-03-06 04:11:25
O001147,C01180,P0068,5,355.46,INR,Canada,PENDING,UPI,2026-03-02 23:57:25
O001148,C00417,P0384,3,365.42,USD,Canada,CANCELLED,Net Banking,2026-04-28 00:33:25
O001149,C00003,P0378,2,39.67,USD,UK,PENDING,Debit Card,2026-04-19 03:40:25
O001150,C01080,P0377,1,66.02,GBP,India,COMPLETED,Credit Card,2026-04-24 04:43:25
O001151,C00055,P0338,4,446.77,EUR,UK,CANCELLED,UPI,2026-02-15 19:41:25
O001152,C00350,P0073,2,454.08,INR,India,PENDING,UPI,2026-03-05 08:09:25
O001153,C00695,P0481,4,300.46,GBP,India,CANCELLED,Debit Card,2026-03-14 20:26:25
O001154,C00638,P0145,1,472.82,GBP,Canada,COMPLETED,UPI,2026-04-07 10:31:25
O001155,C00335,P0137,1,26.93,INR,Germany,COMPLETED,PayPal,2026-02-15 22:51:25
O001156,C01290,P0477,5,417.12,GBP,Canada,PENDING,Net Banking,2026-03-14 07:49:25
O001157,C00013,P0024,4,396.8,GBP,USA,CANCELLED,UPI,2026-03-18 10:37:25
O001158,C01069,P0062,3,95.1,USD,Germany,COMPLETED,UPI,2026-04-25 05:54:25
O001159,C00722,P0306,1,45.15,USD,Canada,CANCELLED,Debit Card,2026-02-26 17:30:25
O001160,C00858,P0431,5,446.17,INR,Germany,CANCELLED,UPI,2026-04-17 10:38:25
O001161,C00293,P0396,3,453.95,GBP,India,CANCELLED,Debit Card,2026-04-14 08:30:25
O001162,C01470,P0044,4,470.88,INR,India,PENDING,PayPal,2026-04-11 08:59:25
O001163,C00299,P0033,3,395.5,USD,USA,COMPLETED,UPI,2026-03-16 22:07:25
O001164,C01062,P0291,2,378.96,INR,India,PENDING,UPI,2026-03-22 19:05:25
O001165,C01267,P0483,4,320.15,USD,UK,CANCELLED,Debit Card,2026-04-16 02:54:25
O001166,C00285,P0227,5,62.31,EUR,Germany,PENDING,PayPal,2026-04-09 03:26:25
O001167,C01135,P0420,4,458.27,GBP,Germany,PENDING,Net Banking,2026-04-21 19:36:25
O001168,C01194,P0284,4,409.67,USD,Germany,COMPLETED,Debit Card,2026-04-18 00:39:25
O001169,C00646,P0105,2,338.35,INR,USA,CANCELLED,UPI,2026-03-23 11:00:25
O001170,C00438,P0393,5,18.39,GBP,Canada,PENDING,Credit Card,2026-02-20 12:18:25
O001171,C00298,P0264,1,87.42,GBP,India,CANCELLED,Debit Card,2026-04-22 05:43:25
O001172,C01414,P0205,3,146.99,USD,India,COMPLETED,Debit Card,2026-03-15 12:57:25
O001173,C00525,P0127,1,268.42,GBP,India,CANCELLED,Net Banking,2026-03-28 06:09:25
O001174,C00305,P0129,4,290.81,EUR,UK,PENDING,PayPal,2026-04-13 07:19:25
O001175,C00687,P0272,3,489.55,GBP,Canada,COMPLETED,UPI,2026-04-20 02:57:25
O001176,C01269,P0247,3,285.39,EUR,Canada,COMPLETED,PayPal,2026-04-14 16:49:25
O001177,C01169,P0342,4,199.02,USD,India,COMPLETED,UPI,2026-04-16 19:06:25
O001178,C00336,P0387,4,163.21,GBP,USA,PENDING,UPI,2026-04-01 23:43:25
O001179,C00486,P0222,3,249.85,USD,India,COMPLETED,Debit Card,2026-03-22 22:58:25
O001180,C01363,P0076,4,384.32,EUR,India,CANCELLED,UPI,2026-05-10 23:11:25
O001181,C00875,P0341,5,67.11,INR,UK,PENDING,Net Banking,2026-04-10 18:22:25
O001182,C01219,P0347,3,346.66,INR,Canada,PENDING,Debit Card,2026-04-14 14:45:25
O001183,C00734,P0493,5,474.28,GBP,USA,PENDING,Net Banking,2026-03-13 20:51:25
O001184,C00446,P0407,4,400.6,GBP,UK,PENDING,Debit Card,2026-04-30 17:00:25
O001185,C00248,P0334,5,257.59,EUR,Canada,PENDING,UPI,2026-02-11 20:29:25
O001186,C00182,P0461,5,66.28,GBP,India,PENDING,Net Banking,2026-03-05 02:47:25
O001187,C00437,P0341,5,225.26,USD,UK,PENDING,Credit Card,2026-05-01 14:05:25
O001188,C00971,P0417,4,113.41,USD,USA,COMPLETED,PayPal,2026-03-10 10:35:25
O001189,C00754,P0032,5,422.86,EUR,UK,CANCELLED,Net Banking,2026-05-09 12:06:25
O001190,C00451,P0234,3,417.5,INR,Canada,PENDING,Debit Card,2026-03-22 17:14:25
O001191,C01464,P0347,2,12.29,USD,India,COMPLETED,Debit Card,2026-03-17 04:05:25
O001192,C00663,P0329,3,129.28,USD,USA,PENDING,PayPal,2026-02-23 16:51:25
O001193,C00070,P0226,4,132.58,USD,India,PENDING,PayPal,2026-04-14 16:14:25
O001194,C01046,P0278,1,292.98,INR,India,CANCELLED,UPI,2026-02-28 13:29:25
O001195,C00078,P0377,4,81.58,EUR,India,PENDING,Credit Card,2026-02-14 14:53:25
O001196,C00523,P0166,4,336.37,EUR,India,PENDING,Net Banking,2026-03-25 13:20:25
O001197,C00884,P0182,5,475.67,EUR,UK,CANCELLED,PayPal,2026-03-14 11:24:25
O001198,C01498,P0326,2,438.77,USD,Canada,PENDING,UPI,2026-04-17 01:09:25
O001199,C00457,P0486,2,176.34,USD,Germany,CANCELLED,PayPal,2026-02-16 15:57:25
O001200,C01227,P0413,5,308.74,GBP,Canada,CANCELLED,Net Banking,2026-03-14 23:12:25
O001201,C00086,P0472,1,314.71,EUR,USA,COMPLETED,Credit Card,2026-02-19 06:09:25
O001202,C00260,P0420,1,311.94,EUR,India,CANCELLED,Debit Card,2026-03-10 23:29:25
O001203,C01052,P0059,5,378.38,EUR,Canada,PENDING,Credit Card,2026-02-23 07:03:25
O001204,C00306,P0443,2,283.27,GBP,India,PENDING,PayPal,2026-02-22 23:35:25
O001205,C00103,P0054,3,82.34,EUR,Canada,PENDING,UPI,2026-03-15 16:54:25
O001206,C01317,P0119,1,134.94,GBP,Canada,CANCELLED,Debit Card,2026-03-01 15:32:25
O001207,C00665,P0106,4,24.97,EUR,USA,PENDING,PayPal,2026-02-23 09:39:25
O001208,C01298,P0387,4,344.89,GBP,India,CANCELLED,UPI,2026-05-10 15:08:25
O001209,C00125,P0188,3,45.97,GBP,Canada,COMPLETED,PayPal,2026-04-03 18:07:25
O001210,C00130,P0219,5,180.8,EUR,UK,PENDING,Debit Card,2026-02-16 03:32:25
O001211,C00370,P0390,3,168.32,USD,Canada,PENDING,Credit Card,2026-03-28 00:43:25
O001212,C00476,P0209,3,244.0,GBP,Canada,CANCELLED,PayPal,2026-03-02 08:10:25
O001213,C00062,P0386,3,364.62,EUR,UK,PENDING,PayPal,2026-02-28 19:20:25
O001214,C01316,P0256,3,453.18,GBP,UK,COMPLETED,Credit Card,2026-04-19 00:31:25
O001215,C00448,P0198,2,327.93,GBP,Germany,COMPLETED,UPI,2026-05-01 03:51:25
O001216,C00384,P0226,1,404.44,INR,USA,CANCELLED,Credit Card,2026-03-03 05:27:25
O001217,C00555,P0143,3,86.59,EUR,USA,COMPLETED,UPI,2026-02-26 21:57:25
O001218,C00253,P0456,4,324.93,GBP,India,PENDING,UPI,2026-03-28 07:20:25
O001219,C00187,P0374,5,95.33,USD,Canada,PENDING,Debit Card,2026-03-03 23:20:25
O001220,C00678,P0239,2,302.84,USD,UK,CANCELLED,Credit Card,2026-03-26 10:23:25
O001221,C00391,P0035,1,248.02,EUR,Canada,COMPLETED,Credit Card,2026-03-14 07:26:25
O001222,C00772,P0378,4,250.72,GBP,USA,CANCELLED,Net Banking,2026-03-02 15:36:25
O001223,C00640,P0291,1,278.8,USD,USA,COMPLETED,Credit Card,2026-02-15 14:07:25
O001224,C00809,P0493,2,264.45,USD,UK,COMPLETED,PayPal,2026-03-26 07:29:25
O001225,C00679,P0111,4,285.3,USD,Canada,CANCELLED,Debit Card,2026-04-11 02:14:25
O001226,C00254,P0156,3,463.41,EUR,Germany,CANCELLED,PayPal,2026-03-01 08:56:25
O001227,C00148,P0194,4,27.62,GBP,UK,PENDING,PayPal,2026-04-11 10:41:25
